pitcher_name,pitcher_id,game_date,season,team,opponent,strikeouts,innings_pitched,batters_faced,hits,walks,is_home,park_k_factor,days_rest,game_id
Nathan Eovaldi,10057,2023-04-12,2023,TOR,PIT,3,6.3,27,7,2,0,1.0,11,2023_10057_1
Nathan Eovaldi,10057,2023-04-30,2023,TOR,BOS,4,6.7,29,6,4,0,0.98,18,2023_10057_2
Nathan Eovaldi,10057,2023-05-15,2023,TOR,CHW,2,6.3,29,6,2,0,0.99,15,2023_10057_3
Nathan Eovaldi,10057,2023-05-18,2023,TOR,NYM,3,3.3,16,2,1,0,1.06,3,2023_10057_4
Nathan Eovaldi,10057,2023-05-20,2023,TOR,SDP,4,5.7,25,7,2,0,1.08,2,2023_10057_5
Nathan Eovaldi,10057,2023-06-06,2023,TOR,PHI,3,5.7,26,6,1,0,1.01,17,2023_10057_6
Nathan Eovaldi,10057,2023-06-10,2023,TOR,CHC,6,5.0,19,3,3,0,0.97,4,2023_10057_7
Nathan Eovaldi,10057,2023-06-20,2023,TOR,STL,1,5.0,21,5,2,1,1.0,10,2023_10057_8
Nathan Eovaldi,10057,2023-06-29,2023,TOR,CIN,4,4.7,20,2,3,1,1.0,9,2023_10057_9
Nathan Eovaldi,10057,2023-07-04,2023,TOR,DET,6,5.0,24,7,0,0,1.0,5,2023_10057_10
Nathan Eovaldi,10057,2023-07-13,2023,TOR,PHI,3,4.3,16,4,1,1,1.0,9,2023_10057_11
Nathan Eovaldi,10057,2023-07-25,2023,TOR,BAL,7,4.7,18,7,2,1,1.0,12,2023_10057_12
Nathan Eovaldi,10057,2023-08-20,2023,TOR,CHW,5,5.3,24,6,0,1,1.0,26,2023_10057_13
Nathan Eovaldi,10057,2023-08-22,2023,TOR,NYY,8,5.7,24,7,3,1,1.0,2,2023_10057_14
Nathan Eovaldi,10057,2023-09-22,2023,TOR,LAA,6,6.0,23,9,2,0,0.99,30,2023_10057_15
Jameson Taillon,10058,2023-03-31,2023,SEA,CHW,9,6.7,34,8,2,0,0.99,5,2023_10058_0
Jameson Taillon,10058,2023-04-02,2023,SEA,NYY,7,6.7,27,6,2,1,1.04,2,2023_10058_1
Jameson Taillon,10058,2023-04-19,2023,SEA,TOR,7,5.3,23,3,1,0,1.0,17,2023_10058_2
Jameson Taillon,10058,2023-04-20,2023,SEA,CLE,6,5.0,23,6,1,0,1.04,1,2023_10058_3
Jameson Taillon,10058,2023-04-28,2023,SEA,COL,4,4.3,15,4,3,1,1.04,8,2023_10058_4
Jameson Taillon,10058,2023-04-30,2023,SEA,TBR,7,6.0,26,8,3,1,1.04,2,2023_10058_5
Jameson Taillon,10058,2023-05-03,2023,SEA,KCR,7,7.0,31,7,2,1,1.04,3,2023_10058_6
Jameson Taillon,10058,2023-05-12,2023,SEA,HOU,7,6.7,29,7,1,0,1.02,9,2023_10058_7
Jameson Taillon,10058,2023-05-24,2023,SEA,MIL,1,5.0,23,5,2,0,1.05,12,2023_10058_8
Jameson Taillon,10058,2023-05-25,2023,SEA,BAL,9,5.3,22,5,3,1,1.04,1,2023_10058_9
Jameson Taillon,10058,2023-05-28,2023,SEA,ARI,12,5.3,24,9,2,0,1.03,3,2023_10058_10
Jameson Taillon,10058,2023-05-29,2023,SEA,CLE,4,4.3,17,2,1,1,1.04,1,2023_10058_11
Jameson Taillon,10058,2023-06-01,2023,SEA,MIL,11,5.7,24,8,2,0,1.05,3,2023_10058_12
Jameson Taillon,10058,2023-06-10,2023,SEA,SDP,9,7.7,32,7,3,0,1.08,9,2023_10058_13
Jameson Taillon,10058,2023-06-29,2023,SEA,CHC,1,5.7,25,6,2,0,0.97,19,2023_10058_14
Jameson Taillon,10058,2023-07-03,2023,SEA,WSN,6,4.7,24,3,1,1,1.04,4,2023_10058_15
Jameson Taillon,10058,2023-07-10,2023,SEA,CHW,0,4.0,15,2,2,0,0.99,7,2023_10058_16
Jameson Taillon,10058,2023-07-12,2023,SEA,STL,7,7.3,28,8,3,1,1.04,2,2023_10058_17
Jameson Taillon,10058,2023-07-13,2023,SEA,BOS,3,5.3,28,6,2,0,0.98,1,2023_10058_18
Jameson Taillon,10058,2023-07-16,2023,SEA,TOR,6,6.0,27,5,1,0,1.0,3,2023_10058_19
Jameson Taillon,10058,2023-07-21,2023,SEA,BOS,9,5.7,25,5,4,1,1.04,5,2023_10058_20
Jameson Taillon,10058,2023-07-27,2023,SEA,CLE,0,4.0,15,4,3,0,1.04,6,2023_10058_21
Jameson Taillon,10058,2023-07-28,2023,SEA,BOS,2,3.7,14,4,1,1,1.04,1,2023_10058_22
Jameson Taillon,10058,2023-07-29,2023,SEA,CHW,5,6.3,25,7,3,1,1.04,1,2023_10058_23
Jameson Taillon,10058,2023-07-31,2023,SEA,BAL,1,5.0,19,4,2,0,1.0,2,2023_10058_24
Jameson Taillon,10058,2023-08-05,2023,SEA,MIA,4,6.7,23,6,3,0,0.98,5,2023_10058_25
Jameson Taillon,10058,2023-08-06,2023,SEA,LAA,4,6.0,28,8,2,1,1.04,1,2023_10058_26
Jameson Taillon,10058,2023-08-08,2023,SEA,COL,5,5.3,26,6,2,0,0.92,2,2023_10058_27
Jameson Taillon,10058,2023-08-17,2023,SEA,NYM,6,5.0,18,5,1,1,1.04,9,2023_10058_28
Jameson Taillon,10058,2023-08-22,2023,SEA,NYM,6,5.7,26,7,2,0,1.06,5,2023_10058_29
Jameson Taillon,10058,2023-08-27,2023,SEA,PHI,13,8.7,38,7,3,1,1.04,5,2023_10058_30
Jameson Taillon,10058,2023-08-30,2023,SEA,CHW,1,5.0,21,2,2,0,0.99,3,2023_10058_31
Jameson Taillon,10058,2023-09-08,2023,SEA,TBR,6,4.7,22,5,1,1,1.04,9,2023_10058_32
Jameson Taillon,10058,2023-09-19,2023,SEA,CLE,7,6.3,26,3,2,1,1.04,11,2023_10058_33
Tyler Anderson,10059,2023-03-31,2023,NYY,TEX,5,6.0,21,5,1,1,0.99,5,2023_10059_0
Tyler Anderson,10059,2023-04-14,2023,NYY,SFG,2,4.7,20,4,1,1,0.99,14,2023_10059_1
Tyler Anderson,10059,2023-04-18,2023,NYY,BOS,7,5.7,23,7,1,1,0.99,4,2023_10059_2
Tyler Anderson,10059,2023-04-19,2023,NYY,HOU,5,5.7,21,4,4,1,0.99,1,2023_10059_3
Tyler Anderson,10059,2023-05-02,2023,NYY,OAK,2,6.3,24,6,1,0,1.0,13,2023_10059_4
Tyler Anderson,10059,2023-05-07,2023,NYY,PHI,4,6.0,24,7,2,0,1.01,5,2023_10059_5
Tyler Anderson,10059,2023-05-12,2023,NYY,SEA,5,5.3,24,2,1,0,1.04,5,2023_10059_6
Tyler Anderson,10059,2023-05-16,2023,NYY,CHW,2,5.3,23,6,1,1,0.99,4,2023_10059_7
Tyler Anderson,10059,2023-05-22,2023,NYY,NYM,3,5.3,21,5,2,0,1.06,6,2023_10059_8
Tyler Anderson,10059,2023-05-31,2023,NYY,STL,4,3.3,14,1,0,1,0.99,9,2023_10059_9
Tyler Anderson,10059,2023-06-19,2023,NYY,NYM,6,4.7,25,6,1,1,0.99,19,2023_10059_10
Tyler Anderson,10059,2023-07-04,2023,NYY,DET,2,4.0,17,5,2,0,1.0,15,2023_10059_11
Tyler Anderson,10059,2023-07-09,2023,NYY,HOU,2,6.3,29,4,3,0,1.02,5,2023_10059_12
Tyler Anderson,10059,2023-07-22,2023,NYY,TOR,0,5.0,22,10,2,1,0.99,13,2023_10059_13
Tyler Anderson,10059,2023-07-23,2023,NYY,NYM,1,4.3,21,3,0,0,1.06,1,2023_10059_14
Tyler Anderson,10059,2023-07-31,2023,NYY,BAL,1,4.3,17,3,1,1,0.99,8,2023_10059_15
Tyler Anderson,10059,2023-08-19,2023,NYY,DET,4,5.3,22,8,2,1,0.99,19,2023_10059_16
Tyler Anderson,10059,2023-08-21,2023,NYY,CHC,2,5.7,22,7,1,0,0.97,2,2023_10059_17
Tyler Anderson,10059,2023-08-23,2023,NYY,TEX,2,5.3,23,6,1,1,0.99,2,2023_10059_18
Tyler Anderson,10059,2023-08-24,2023,NYY,NYM,3,4.7,17,3,1,0,1.06,1,2023_10059_19
Tyler Anderson,10059,2023-08-28,2023,NYY,LAA,5,5.7,22,6,1,1,0.99,4,2023_10059_20
Tyler Anderson,10059,2023-09-19,2023,NYY,MIN,3,6.7,28,10,2,1,0.99,22,2023_10059_21
Tyler Anderson,10059,2023-09-26,2023,NYY,CHC,1,5.7,22,6,2,0,0.97,7,2023_10059_22
Tyler Anderson,10059,2023-09-27,2023,NYY,PIT,3,4.3,15,5,1,0,1.0,1,2023_10059_23
Jordan Montgomery,10060,2023-03-29,2023,PIT,CHW,1,5.7,21,6,1,1,1.0,5,2023_10060_0
Jordan Montgomery,10060,2023-04-01,2023,PIT,CLE,3,5.3,21,4,0,1,1.0,3,2023_10060_1
Jordan Montgomery,10060,2023-04-11,2023,PIT,TBR,8,8.3,35,9,3,0,1.05,10,2023_10060_2
Jordan Montgomery,10060,2023-04-17,2023,PIT,SFG,3,5.7,22,7,0,1,1.0,6,2023_10060_3
Jordan Montgomery,10060,2023-05-03,2023,PIT,COL,5,7.0,29,7,2,0,0.92,16,2023_10060_4
Jordan Montgomery,10060,2023-05-12,2023,PIT,TOR,4,5.7,21,5,0,1,1.0,9,2023_10060_5
Jordan Montgomery,10060,2023-05-25,2023,PIT,SFG,5,7.7,29,8,2,1,1.0,13,2023_10060_6
Jordan Montgomery,10060,2023-05-29,2023,PIT,LAD,1,5.7,23,7,2,0,1.03,4,2023_10060_7
Jordan Montgomery,10060,2023-06-01,2023,PIT,TOR,3,6.0,27,9,2,1,1.0,3,2023_10060_8
Jordan Montgomery,10060,2023-06-03,2023,PIT,NYY,3,4.3,19,1,1,0,0.99,2,2023_10060_9
Jordan Montgomery,10060,2023-06-12,2023,PIT,STL,4,4.7,22,4,2,0,1.0,9,2023_10060_10
Jordan Montgomery,10060,2023-06-18,2023,PIT,NYY,5,6.7,29,6,3,0,0.99,6,2023_10060_11
Jordan Montgomery,10060,2023-06-27,2023,PIT,NYM,2,3.0,10,4,1,0,1.06,9,2023_10060_12
Jordan Montgomery,10060,2023-06-29,2023,PIT,BOS,6,6.7,28,7,2,0,0.98,2,2023_10060_13
Jordan Montgomery,10060,2023-07-12,2023,PIT,OAK,11,5.7,27,7,2,1,1.0,13,2023_10060_14
Jordan Montgomery,10060,2023-07-17,2023,PIT,NYY,4,7.7,34,10,3,0,0.99,5,2023_10060_15
Jordan Montgomery,10060,2023-07-22,2023,PIT,HOU,4,5.0,21,4,2,1,1.0,5,2023_10060_16
Jordan Montgomery,10060,2023-07-24,2023,PIT,BOS,3,5.3,19,4,1,0,0.98,2,2023_10060_17
Jordan Montgomery,10060,2023-07-25,2023,PIT,BAL,2,5.3,25,9,2,1,1.0,1,2023_10060_18
Jordan Montgomery,10060,2023-07-26,2023,PIT,BOS,5,5.7,27,5,1,1,1.0,1,2023_10060_19
Jordan Montgomery,10060,2023-08-07,2023,PIT,MIA,5,5.0,19,3,1,1,1.0,12,2023_10060_20
Jordan Montgomery,10060,2023-08-08,2023,PIT,TEX,5,5.7,22,6,2,0,0.99,1,2023_10060_21
Jordan Montgomery,10060,2023-08-09,2023,PIT,STL,7,6.7,29,9,1,1,1.0,1,2023_10060_22
Jordan Montgomery,10060,2023-08-19,2023,PIT,CLE,3,6.0,22,4,1,0,1.04,10,2023_10060_23
Jordan Montgomery,10060,2023-09-02,2023,PIT,CHW,1,4.3,19,4,0,1,1.0,14,2023_10060_24
Jordan Montgomery,10060,2023-09-08,2023,PIT,TEX,4,5.7,22,5,2,0,0.99,6,2023_10060_25
Jordan Montgomery,10060,2023-09-24,2023,PIT,DET,5,6.3,29,7,3,1,1.0,16,2023_10060_26
Nick Pivetta,10061,2023-04-20,2023,KCR,DET,2,4.3,19,5,3,1,0.96,5,2023_10061_0
Nick Pivetta,10061,2023-04-23,2023,KCR,CHW,2,4.3,19,5,1,0,0.99,3,2023_10061_1
Nick Pivetta,10061,2023-04-27,2023,KCR,MIN,2,4.0,16,7,0,0,1.0,4,2023_10061_2
Nick Pivetta,10061,2023-04-30,2023,KCR,SDP,0,4.7,22,5,1,0,1.08,3,2023_10061_3
Nick Pivetta,10061,2023-05-03,2023,KCR,PIT,4,6.0,27,3,1,0,1.0,3,2023_10061_4
Nick Pivetta,10061,2023-05-07,2023,KCR,SEA,3,4.7,19,3,2,0,1.04,4,2023_10061_5
Nick Pivetta,10061,2023-05-09,2023,KCR,BAL,9,5.7,25,4,3,0,1.0,2,2023_10061_6
Nick Pivetta,10061,2023-05-18,2023,KCR,ATL,2,5.3,23,7,0,1,0.96,9,2023_10061_7
Nick Pivetta,10061,2023-06-02,2023,KCR,LAA,3,3.0,14,4,2,0,0.99,15,2023_10061_8
Nick Pivetta,10061,2023-06-19,2023,KCR,ATL,2,5.0,19,5,1,0,1.02,17,2023_10061_9
Nick Pivetta,10061,2023-06-27,2023,KCR,SEA,2,6.3,28,3,2,1,0.96,8,2023_10061_10
Nick Pivetta,10061,2023-07-11,2023,KCR,BAL,2,4.7,20,5,2,0,1.0,14,2023_10061_11
Nick Pivetta,10061,2023-07-18,2023,KCR,TBR,5,4.3,17,5,3,1,0.96,7,2023_10061_12
Nick Pivetta,10061,2023-07-19,2023,KCR,CHC,2,3.0,12,3,0,1,0.96,1,2023_10061_13
Nick Pivetta,10061,2023-07-25,2023,KCR,STL,0,4.0,17,3,2,1,0.96,6,2023_10061_14
Nick Pivetta,10061,2023-08-02,2023,KCR,LAD,3,7.7,33,8,2,0,1.03,8,2023_10061_15
Nick Pivetta,10061,2023-08-17,2023,KCR,TOR,5,5.7,26,7,0,1,0.96,15,2023_10061_16
Nick Pivetta,10061,2023-08-20,2023,KCR,CHC,0,4.3,17,5,1,1,0.96,3,2023_10061_17
Nick Pivetta,10061,2023-08-30,2023,KCR,SFG,3,5.3,26,4,1,0,1.03,10,2023_10061_18
Nick Pivetta,10061,2023-09-09,2023,KCR,ATL,1,4.3,23,3,1,1,0.96,10,2023_10061_19
Nick Pivetta,10061,2023-09-10,2023,KCR,ATL,4,3.0,11,2,1,0,1.02,1,2023_10061_20
Nick Pivetta,10061,2023-09-11,2023,KCR,WSN,8,3.3,13,2,0,1,0.96,1,2023_10061_21
Nick Pivetta,10061,2023-09-17,2023,KCR,BOS,2,4.0,14,3,0,1,0.96,6,2023_10061_22
Nick Pivetta,10061,2023-09-19,2023,KCR,CHW,4,5.3,24,7,2,0,0.99,2,2023_10061_23
Nick Pivetta,10061,2023-09-25,2023,KCR,TEX,5,4.7,20,4,1,1,0.96,6,2023_10061_24
Nick Pivetta,10061,2023-09-30,2023,KCR,SFG,2,5.0,19,4,2,0,1.03,5,2023_10061_25
Mitch Keller,10062,2023-04-05,2023,WSN,NYY,11,7.0,29,7,3,1,1.01,5,2023_10062_0
Mitch Keller,10062,2023-04-14,2023,WSN,STL,8,7.7,34,8,1,0,1.0,9,2023_10062_1
Mitch Keller,10062,2023-04-18,2023,WSN,DET,10,8.0,36,8,3,1,1.01,4,2023_10062_2
Mitch Keller,10062,2023-04-19,2023,WSN,NYM,11,4.7,16,9,2,0,1.06,1,2023_10062_3
Mitch Keller,10062,2023-04-24,2023,WSN,KCR,8,6.0,25,2,2,0,0.96,5,2023_10062_4
Mitch Keller,10062,2023-04-30,2023,WSN,STL,3,5.3,22,6,0,0,1.0,6,2023_10062_5
Mitch Keller,10062,2023-05-04,2023,WSN,BAL,8,4.7,20,3,2,0,1.0,4,2023_10062_6
Mitch Keller,10062,2023-05-06,2023,WSN,STL,16,9.0,40,8,2,1,1.01,2,2023_10062_7
Mitch Keller,10062,2023-05-12,2023,WSN,OAK,9,6.7,32,6,1,1,1.01,6,2023_10062_8
Mitch Keller,10062,2023-05-14,2023,WSN,MIA,7,5.7,22,6,2,1,1.01,2,2023_10062_9
Mitch Keller,10062,2023-05-16,2023,WSN,CLE,9,6.7,26,7,0,1,1.01,2,2023_10062_10
Mitch Keller,10062,2023-05-27,2023,WSN,CHW,13,8.0,30,9,2,0,0.99,11,2023_10062_11
Mitch Keller,10062,2023-06-04,2023,WSN,NYM,11,7.7,32,7,2,0,1.06,8,2023_10062_12
Mitch Keller,10062,2023-06-22,2023,WSN,SEA,8,6.3,29,8,3,1,1.01,18,2023_10062_13
Mitch Keller,10062,2023-07-02,2023,WSN,CIN,9,6.7,30,5,3,1,1.01,10,2023_10062_14
Mitch Keller,10062,2023-07-14,2023,WSN,OAK,13,8.7,38,12,3,0,1.0,12,2023_10062_15
Mitch Keller,10062,2023-07-15,2023,WSN,KCR,7,6.0,28,7,3,1,1.01,1,2023_10062_16
Mitch Keller,10062,2023-07-18,2023,WSN,ATL,17,8.0,34,8,3,0,1.02,3,2023_10062_17
Mitch Keller,10062,2023-08-07,2023,WSN,DET,9,5.0,19,3,1,1,1.01,20,2023_10062_18
Mitch Keller,10062,2023-08-21,2023,WSN,STL,4,5.7,26,5,2,0,1.0,14,2023_10062_19
Mitch Keller,10062,2023-08-23,2023,WSN,OAK,13,6.7,33,6,2,1,1.01,2,2023_10062_20
Mitch Keller,10062,2023-09-07,2023,WSN,BAL,7,7.0,28,5,2,0,1.0,15,2023_10062_21
Mitch Keller,10062,2023-09-13,2023,WSN,LAD,2,5.7,28,4,0,1,1.01,6,2023_10062_22
Mitch Keller,10062,2023-09-16,2023,WSN,CHC,4,4.3,18,3,0,1,1.01,3,2023_10062_23
Mitch Keller,10062,2023-09-17,2023,WSN,PIT,11,7.3,31,10,3,1,1.01,1,2023_10062_24
Mitch Keller,10062,2023-09-19,2023,WSN,MIL,5,5.0,18,4,1,0,1.05,2,2023_10062_25
Mitch Keller,10062,2023-09-21,2023,WSN,NYY,5,7.7,31,9,2,1,1.01,2,2023_10062_26
Mitch Keller,10062,2023-09-23,2023,WSN,KCR,5,5.0,22,6,2,0,0.96,2,2023_10062_27
Mitch Keller,10062,2023-09-28,2023,WSN,ATL,12,6.0,29,5,1,1,1.01,5,2023_10062_28
Bailey Ober,10063,2023-04-01,2023,TOR,MIN,2,7.3,34,6,1,0,1.0,5,2023_10063_0
Bailey Ober,10063,2023-04-10,2023,TOR,KCR,4,6.7,27,8,2,0,0.96,9,2023_10063_1
Bailey Ober,10063,2023-04-23,2023,TOR,SFG,8,7.3,28,7,2,0,1.03,13,2023_10063_2
Bailey Ober,10063,2023-04-29,2023,TOR,TBR,4,6.0,24,6,2,0,1.05,6,2023_10063_3
Bailey Ober,10063,2023-05-08,2023,TOR,NYM,6,5.7,27,3,2,0,1.06,9,2023_10063_4
Bailey Ober,10063,2023-05-11,2023,TOR,SEA,3,9.0,41,9,3,1,1.0,3,2023_10063_5
Bailey Ober,10063,2023-05-16,2023,TOR,CHC,6,6.3,27,5,2,1,1.0,5,2023_10063_6
Bailey Ober,10063,2023-05-23,2023,TOR,LAA,4,5.7,26,5,1,1,1.0,7,2023_10063_7
Bailey Ober,10063,2023-06-01,2023,TOR,CHW,9,6.7,30,6,2,0,0.99,9,2023_10063_8
Bailey Ober,10063,2023-06-13,2023,TOR,ATL,4,6.3,26,7,3,0,1.02,12,2023_10063_9
Bailey Ober,10063,2023-06-20,2023,TOR,COL,7,6.7,24,5,2,0,0.92,7,2023_10063_10
Bailey Ober,10063,2023-06-25,2023,TOR,MIA,7,4.7,20,7,1,0,0.98,5,2023_10063_11
Bailey Ober,10063,2023-07-01,2023,TOR,SEA,7,5.7,28,5,1,0,1.04,6,2023_10063_12
Bailey Ober,10063,2023-07-02,2023,TOR,SDP,3,5.3,27,5,3,1,1.0,1,2023_10063_13
Bailey Ober,10063,2023-07-09,2023,TOR,LAA,6,6.3,28,9,1,1,1.0,7,2023_10063_14
Bailey Ober,10063,2023-07-21,2023,TOR,DET,2,6.0,25,6,1,1,1.0,12,2023_10063_15
Bailey Ober,10063,2023-07-24,2023,TOR,ARI,3,5.7,28,4,1,1,1.0,3,2023_10063_16
Bailey Ober,10063,2023-08-02,2023,TOR,TEX,4,5.3,21,5,2,1,1.0,9,2023_10063_17
Bailey Ober,10063,2023-08-04,2023,TOR,BOS,5,7.3,29,6,2,0,0.98,2,2023_10063_18
Bailey Ober,10063,2023-08-05,2023,TOR,PHI,12,6.7,27,6,2,1,1.0,1,2023_10063_19
Bailey Ober,10063,2023-08-13,2023,TOR,MIA,6,7.0,32,9,3,0,0.98,8,2023_10063_20
Bailey Ober,10063,2023-09-15,2023,TOR,MIL,8,6.3,24,6,2,1,1.0,30,2023_10063_21
Bailey Ober,10063,2023-09-24,2023,TOR,LAD,6,7.3,33,7,3,1,1.0,9,2023_10063_22
Miles Mikolas,10064,2023-03-29,2023,CHC,PHI,12,6.7,31,8,1,1,0.97,5,2023_10064_0
Miles Mikolas,10064,2023-03-30,2023,CHC,TBR,11,5.7,22,6,2,1,0.97,1,2023_10064_1
Miles Mikolas,10064,2023-03-31,2023,CHC,MIA,4,5.0,19,6,3,1,0.97,1,2023_10064_2
Miles Mikolas,10064,2023-04-02,2023,CHC,TEX,9,6.3,24,8,2,1,0.97,2,2023_10064_3
Miles Mikolas,10064,2023-04-03,2023,CHC,STL,0,3.0,15,2,2,1,0.97,1,2023_10064_4
Miles Mikolas,10064,2023-04-06,2023,CHC,ATL,7,5.3,23,5,1,0,1.02,3,2023_10064_5
Miles Mikolas,10064,2023-04-09,2023,CHC,CLE,4,4.7,16,6,1,1,0.97,3,2023_10064_6
Miles Mikolas,10064,2023-04-17,2023,CHC,WSN,4,5.0,18,2,2,0,1.01,8,2023_10064_7
Miles Mikolas,10064,2023-04-24,2023,CHC,SFG,10,5.3,23,7,2,0,1.03,7,2023_10064_8
Miles Mikolas,10064,2023-04-30,2023,CHC,WSN,2,3.3,15,1,0,0,1.01,6,2023_10064_9
Miles Mikolas,10064,2023-05-08,2023,CHC,NYY,5,5.0,23,6,1,0,0.99,8,2023_10064_10
Miles Mikolas,10064,2023-05-16,2023,CHC,STL,14,5.0,18,4,2,1,0.97,8,2023_10064_11
Miles Mikolas,10064,2023-05-18,2023,CHC,KCR,9,6.0,24,6,3,0,0.96,2,2023_10064_12
Miles Mikolas,10064,2023-05-20,2023,CHC,LAD,4,3.0,12,1,1,0,1.03,2,2023_10064_13
Miles Mikolas,10064,2023-05-23,2023,CHC,TBR,7,4.3,17,6,1,0,1.05,3,2023_10064_14
Miles Mikolas,10064,2023-05-26,2023,CHC,COL,10,6.3,22,7,2,0,0.92,3,2023_10064_15
Miles Mikolas,10064,2023-05-28,2023,CHC,SFG,2,6.0,24,2,4,0,1.03,2,2023_10064_16
Miles Mikolas,10064,2023-06-02,2023,CHC,DET,2,4.3,15,4,0,1,0.97,5,2023_10064_17
Miles Mikolas,10064,2023-06-13,2023,CHC,COL,6,4.3,17,6,2,1,0.97,11,2023_10064_18
Miles Mikolas,10064,2023-06-23,2023,CHC,TEX,10,4.7,20,4,0,1,0.97,10,2023_10064_19
Miles Mikolas,10064,2023-07-05,2023,CHC,HOU,12,5.7,23,4,3,0,1.02,12,2023_10064_20
Miles Mikolas,10064,2023-07-16,2023,CHC,COL,8,4.7,21,4,1,0,0.92,11,2023_10064_21
Miles Mikolas,10064,2023-07-20,2023,CHC,ARI,9,6.7,25,8,2,1,0.97,4,2023_10064_22
Miles Mikolas,10064,2023-07-26,2023,CHC,MIN,14,7.3,33,8,2,1,0.97,6,2023_10064_23
Miles Mikolas,10064,2023-07-30,2023,CHC,BAL,7,6.3,22,5,2,0,1.0,4,2023_10064_24
Miles Mikolas,10064,2023-08-02,2023,CHC,MIN,5,5.7,19,7,1,1,0.97,3,2023_10064_25
Miles Mikolas,10064,2023-08-28,2023,CHC,NYY,2,4.7,19,8,1,0,0.99,26,2023_10064_26
Miles Mikolas,10064,2023-09-03,2023,CHC,TEX,6,4.3,19,6,3,1,0.97,6,2023_10064_27
Miles Mikolas,10064,2023-09-19,2023,CHC,ARI,8,7.0,34,7,2,0,1.03,16,2023_10064_28
Miles Mikolas,10064,2023-09-25,2023,CHC,COL,6,7.0,37,7,3,0,0.92,6,2023_10064_29
Miles Mikolas,10064,2023-09-26,2023,CHC,ARI,6,7.0,30,6,1,1,0.97,1,2023_10064_30
Martin Perez,10065,2023-04-05,2023,SFG,OAK,2,4.3,19,4,2,1,1.03,5,2023_10065_0
Martin Perez,10065,2023-04-13,2023,SFG,CHC,7,5.7,22,4,1,0,0.97,8,2023_10065_1
Martin Perez,10065,2023-05-14,2023,SFG,BAL,1,5.3,22,6,2,0,1.0,30,2023_10065_2
Martin Perez,10065,2023-05-16,2023,SFG,TOR,4,3.7,18,7,2,0,1.0,2,2023_10065_3
Martin Perez,10065,2023-05-23,2023,SFG,COL,6,5.0,18,6,2,1,1.03,7,2023_10065_4
Martin Perez,10065,2023-06-09,2023,SFG,WSN,0,3.7,17,3,0,1,1.03,17,2023_10065_5
Martin Perez,10065,2023-07-01,2023,SFG,SEA,4,4.7,22,6,2,0,1.04,22,2023_10065_6
Martin Perez,10065,2023-07-12,2023,SFG,TOR,8,5.0,21,3,1,0,1.0,11,2023_10065_7
Martin Perez,10065,2023-07-17,2023,SFG,TBR,3,3.7,17,1,2,0,1.05,5,2023_10065_8
Martin Perez,10065,2023-07-20,2023,SFG,CHW,3,5.0,25,6,2,0,0.99,3,2023_10065_9
Martin Perez,10065,2023-07-25,2023,SFG,PHI,2,5.3,19,5,3,0,1.01,5,2023_10065_10
Martin Perez,10065,2023-07-28,2023,SFG,MIL,6,5.0,19,5,1,0,1.05,3,2023_10065_11
Martin Perez,10065,2023-07-29,2023,SFG,PHI,5,5.0,22,5,0,0,1.01,1,2023_10065_12
Martin Perez,10065,2023-08-10,2023,SFG,BAL,1,6.3,24,6,2,0,1.0,12,2023_10065_13
Martin Perez,10065,2023-08-20,2023,SFG,KCR,1,3.0,14,4,1,1,1.03,10,2023_10065_14
Martin Perez,10065,2023-08-26,2023,SFG,LAD,4,4.0,20,2,2,1,1.03,6,2023_10065_15
Martin Perez,10065,2023-08-27,2023,SFG,COL,7,4.3,15,3,1,1,1.03,1,2023_10065_16
Martin Perez,10065,2023-09-01,2023,SFG,ARI,5,6.3,23,7,2,1,1.03,5,2023_10065_17
Martin Perez,10065,2023-09-05,2023,SFG,MIA,2,5.3,19,9,2,0,0.98,4,2023_10065_18
Martin Perez,10065,2023-09-08,2023,SFG,MIN,3,5.7,23,5,2,0,1.0,3,2023_10065_19
Martin Perez,10065,2023-09-18,2023,SFG,TEX,2,3.7,19,4,1,0,0.99,10,2023_10065_20
Martin Perez,10065,2023-09-23,2023,SFG,CHC,9,6.0,26,4,1,0,0.97,5,2023_10065_21
Martin Perez,10065,2023-09-28,2023,SFG,PHI,8,4.3,18,1,1,0,1.01,5,2023_10065_22
Drew Smyly,10066,2023-03-31,2023,NYM,CIN,7,3.0,13,4,1,0,1.0,5,2023_10066_0
Drew Smyly,10066,2023-04-16,2023,NYM,SEA,9,7.3,30,6,2,0,1.04,16,2023_10066_1
Drew Smyly,10066,2023-04-26,2023,NYM,MIL,1,4.7,22,5,1,0,1.05,10,2023_10066_2
Drew Smyly,10066,2023-04-29,2023,NYM,NYY,4,5.3,22,4,0,1,1.06,3,2023_10066_3
Drew Smyly,10066,2023-05-06,2023,NYM,CLE,5,6.7,30,6,2,0,1.04,7,2023_10066_4
Drew Smyly,10066,2023-05-14,2023,NYM,COL,4,4.7,18,3,1,1,1.06,8,2023_10066_5
Drew Smyly,10066,2023-05-18,2023,NYM,WSN,5,5.3,22,3,2,1,1.06,4,2023_10066_6
Drew Smyly,10066,2023-05-22,2023,NYM,PIT,5,6.0,34,6,2,0,1.0,4,2023_10066_7
Drew Smyly,10066,2023-05-27,2023,NYM,CIN,6,6.7,34,8,2,0,1.0,5,2023_10066_8
